Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Jonnu Smith,1,Q,TE,4100,TEN,CLE,30.0,TEN by 6,3%,-7%,33%,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.1,1.0,4.0,4.2,0.0,1.1,7.1,0,7.2,9.1,9.1,1.9,16.3,0.0,0.0,0.0,0.0
Preston Williams,,O,WR,4100,MIA,CIN,26.8,MIA by 11.5,6%,17%,4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,4.4,0.0,0.8,8.2,0,9.8,9.7,9.7,2.9,16.6,0.0,0.0,0.0,0.0
Denzel Mims,2,,WR,4100,NYJ,LV,19.3,LV by 8,10%,-3%,4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.8,7.0,0.6,8.4,12,10.3,9.1,9.1,7.2,11.0,12.0,2.9,8.0,2.0
Nathan Peterman,,,QB,4100,LV,@NYJ,27.3,LV by 8,18%,-5%,19%,5.0,5.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0,1.9,1.9,1.9,1.9,1.9,0.0,0.0,0.0,0.0
Logan Woodside,,,QB,4100,TEN,CLE,30.0,TEN by 6,3%,-7%,5%,0.3,0.3,0.8,0.0,7.0,1.0,1.0,0.2,1.0,-1.7,0.0,0.0,0.0,0.0,0.0,2,-0.1,-0.1,-0.1,-0.5,0.3,0.7,0.2,0.0,0.0
Mason Rudolph,,,QB,4100,PIT,WAS,26.0,PIT by 8.5,-19%,-1%,-8%,1.0,1.0,1.5,0.0,2.3,1.0,1.5,0.2,0.0,-1.2,0.0,0.0,0.0,0.0,0.0,3,-0.1,-0.1,-0.1,-0.3,0.1,0.8,0.2,0.0,0.0
Matt Schaub,,,QB,4100,ATL,NO,21.5,NO by 2.5,-13%,-34%,-17%,0.0,0.0,1.6,0.0,0.0,3.0,3.0,0.2,0.0,-1.3,0.0,0.0,0.0,0.0,0.0,3,-0.4,-0.4,-0.4,-0.4,-0.4,0.7,0.2,0.0,0.0
Chad Henne,,,QB,4100,KC,DEN,32.0,KC by 13.5,-13%,13%,-3%,3.0,3.0,1.5,0.5,5.0,2.5,2.5,0.4,0.5,-0.4,0.0,0.0,0.0,0.0,0.0,3,3.5,3.5,3.5,-0.5,7.5,0.8,0.2,0.0,0.0
Matt Barkley,,,QB,4100,BUF,@SF,24.8,BUF by 1.5,-14%,-7%,-7%,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0
Willie Snead IV,,O,WR,4100,BAL,DAL,15.8,PIT by 10.5,-6%,34%,15%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,3.2,0.8,9.5,5,12.1,8.7,8.7,0.8,16.6,0.0,0.0,0.0,0.0
Joe Burrow,,O,QB,4000,CIN,@MIA,15.3,MIA by 11.5,0%,12%,-3%,37.0,40.4,0.0,5.4,6.7,1.7,3.7,0.0,1.1,3.8,0.0,0.0,0.0,0.0,0.0,0,14.6,19.8,19.8,10.7,28.9,0.0,0.0,0.0,0.0
Rex Burkhead,,O,RB,4000,NE,@LAC,23.0,LAC by 1,-7%,3%,6%,0.0,0.0,0.0,0.0,0.0,7.3,6.7,0.0,1.3,4.1,3.7,3.3,0.0,0.6,5.8,0,13.8,10.8,10.8,0.1,21.4,0.0,0.0,0.0,0.0
Kalen Ballage,,,RB,4000,LAC,NE,24.0,LAC by 1,-5%,6%,-2%,0.0,0.0,0.0,0.0,0.0,16.3,8.7,6.4,2.7,3.7,6.0,4.7,3.0,0.8,5.1,14,15.2,10.5,10.5,4.6,16.3,6.5,1.6,6.9,1.7
Sony Michel,,,RB,4000,NE,@LAC,23.0,LAC by 1,-7%,3%,6%,0.0,0.0,0.0,0.0,0.0,5.3,6.5,3.2,1.3,6.7,1.0,0.8,0.1,0.0,7.7,5,7.0,7.6,7.6,-1.0,16.3,3.0,0.8,6.8,1.7
Hayden Hurst,1,,TE,4000,ATL,NO,21.5,NO by 2.5,-13%,-34%,2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.8,5.3,0.6,7.2,8,7.3,9.5,9.5,4.2,14.9,9.5,2.4,1.9,0.5
Justin Jackson,,O,RB,4000,LAC,NE,24.0,LAC by 1,-5%,6%,-2%,0.0,0.0,0.0,0.0,0.0,7.3,7.5,0.0,0.0,4.1,3.7,3.2,0.0,0.2,6.9,0,9.2,7.8,7.8,0.4,15.1,0.0,0.0,0.0,0.0
Malcolm Brown,,,RB,4000,LAR,@ARI,25.8,LAR by 3,-5%,6%,-8%,0.0,0.0,0.0,0.0,0.0,4.0,7.9,5.5,1.4,4.3,2.0,2.5,1.9,0.4,4.4,11,8.6,8.8,8.8,1.2,16.4,6.6,1.6,3.7,0.9
Marlon Mack,,O,RB,4000,IND,@HOU,27.3,IND by 3.5,6%,33%,37%,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,6.5,3.0,3.0,0.0,0.0,10.0,0,8.6,8.6,8.6,8.6,8.6,0.0,0.0,0.0,0.0
Rashard Higgins,1,,WR,4000,CLE,@TEN,24.0,TEN by 6,11%,1%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,2.8,4.1,0.3,12.2,6,6.6,7.2,7.2,0.8,13.5,9.5,2.4,21.5,5.4
Saquon Barkley,,O,RB,4000,NYG,@SEA,18.3,SEA by 10,37%,-23%,1%,0.0,0.0,0.0,0.0,0.0,9.5,9.5,0.0,1.5,1.8,4.5,4.5,0.0,1.0,6.7,0,7.7,7.7,7.7,0.8,14.6,0.0,0.0,0.0,0.0
DeeJay Dallas,,,RB,4000,SEA,NYG,28.3,SEA by 10,2%,-18%,4%,0.0,0.0,0.0,0.0,0.0,1.0,3.3,1.6,1.2,3.4,1.7,1.9,0.2,0.3,5.9,3,3.4,5.9,5.9,-1.5,13.3,1.4,0.3,3.1,0.8
Joshua Kelley,,Q,RB,4000,LAC,NE,24.0,LAC by 1,-5%,6%,-2%,0.0,0.0,0.0,0.0,0.0,6.0,9.9,7.7,2.0,3.2,0.7,2.0,0.4,0.2,6.6,12,4.6,7.3,7.3,3.2,11.3,4.7,1.2,2.3,0.6
Chris Thompson,,O,RB,4000,JAX,@MIN,21.3,MIN by 10,9%,4%,-2%,0.0,0.0,0.0,0.0,0.0,0.3,0.9,0.0,0.1,2.9,2.7,2.9,0.0,0.5,6.3,0,4.1,5.3,5.3,1.1,9.6,0.0,0.0,0.0,0.0
Tarik Cohen,,O,RB,4000,CHI,DET,23.8,CHI by 3,9%,15%,40%,0.0,0.0,0.0,0.0,0.0,4.7,4.7,0.0,1.0,5.3,3.0,3.0,0.0,0.7,4.6,0,5.8,5.8,5.8,4.0,7.7,0.0,0.0,0.0,0.0
Jonathan Williams,,,RB,4000,DET,@CHI,20.8,CHI by 3,-7%,4%,-11%,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.7,0.0,5.0,2.0,2.0,1.2,0.0,5.3,3,2.8,2.8,2.8,-1.2,6.8,2.3,0.6,0.0,0.0
La'Mical Perine,,O,RB,4000,NYJ,LV,19.3,LV by 8,10%,-3%,18%,0.0,0.0,0.0,0.0,0.0,7.3,6.1,0.0,0.6,3.7,1.7,1.4,0.0,0.1,3.8,0,6.8,5.2,5.2,1.0,9.4,0.0,0.0,0.0,0.0
Troymaine Pope,,Q,RB,4000,LAC,NE,24.0,LAC by 1,-5%,6%,-2%,0.0,0.0,0.0,0.0,0.0,4.7,3.8,0.0,0.3,5.1,3.3,2.5,0.0,0.5,4.2,0,6.4,5.0,5.0,-1.6,11.5,0.0,0.0,0.0,0.0
Dion Lewis,,,RB,4000,NYG,@SEA,18.3,SEA by 10,37%,-23%,1%,0.0,0.0,0.0,0.0,0.0,1.7,1.9,2.1,0.3,3.3,2.3,2.5,2.8,0.5,4.2,8,3.5,4.2,4.2,-0.2,8.6,3.1,0.8,0.6,0.1
Brian Hoyer,,,QB,4000,NE,@LAC,23.0,LAC by 1,-7%,3%,7%,24.0,24.0,0.0,1.0,5.4,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
Jalen Richard,,,RB,4000,LV,@NYJ,27.3,LV by 8,18%,-5%,6%,0.0,0.0,0.0,0.0,0.0,0.7,1.6,5.9,0.1,5.9,0.7,1.7,2.2,0.4,6.0,13,2.0,3.9,3.9,1.3,6.5,6.1,1.5,2.7,0.7
Alfred Morris,1,,RB,4000,NYG,@SEA,18.3,SEA by 10,37%,-23%,1%,0.0,0.0,0.0,0.0,0.0,7.0,7.3,4.6,0.3,4.7,0.3,0.3,0.3,0.0,4.0,8,4.1,3.8,3.8,0.7,6.9,3.0,0.8,17.5,4.4
Tyler Ervin,,Q,RB,4000,GB,PHI,27.8,GB by 8.5,-12%,10%,-12%,0.0,0.0,0.0,0.0,0.0,3.0,1.9,1.2,0.4,5.2,3.0,2.1,1.4,0.1,5.6,4,4.7,3.7,3.7,0.1,7.3,2.3,0.6,0.0,0.0
Peyton Barber,,,RB,4000,WAS,@PIT,17.5,PIT by 8.5,-15%,-11%,-33%,0.0,0.0,0.0,0.0,0.0,7.0,5.4,4.0,1.2,2.9,0.3,0.3,0.4,0.0,3.7,7,3.6,2.9,2.9,-1.4,7.3,2.4,0.6,8.3,2.1
Travis Homer,,Q,RB,4000,SEA,NYG,28.3,SEA by 10,2%,-18%,4%,0.0,0.0,0.0,0.0,0.0,2.3,2.8,0.0,0.2,3.5,2.0,1.1,0.0,0.1,9.0,0,5.4,3.6,3.6,0.1,7.2,0.0,0.0,0.0,0.0
D'Onta Foreman,,,RB,4000,TEN,CLE,30.0,TEN by 6,3%,-7%,-7%,0.0,0.0,0.0,0.0,0.0,4.0,4.4,2.9,0.2,4.3,0.3,0.2,0.4,0.2,5.0,5,4.1,3.4,3.4,-0.2,7.0,2.6,0.7,0.0,0.0
Josh Adams,,,RB,4000,NYJ,LV,19.3,LV by 8,10%,-3%,18%,0.0,0.0,0.0,0.0,0.0,1.3,1.3,3.1,0.7,2.3,0.7,0.7,0.3,0.0,7.0,6,3.4,3.4,3.4,-2.4,9.3,2.2,0.6,7.4,1.9
DeAndre Washington,,Q,RB,4000,MIA,CIN,26.8,MIA by 11.5,6%,17%,-2%,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,2.7,3.1,2.0,2.0,0.0,0.3,2.2,0,3.3,3.3,3.3,-0.8,7.4,0.0,0.0,0.0,0.0
Alec Ingold,,,RB,4000,LV,@NYJ,27.3,LV by 8,18%,-5%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,1.0,1.3,1.4,0.8,0.1,7.7,2,1.2,2.7,2.7,0.0,5.4,2.3,0.6,1.2,0.3
Ryan Nall,,,RB,4000,CHI,DET,23.8,CHI by 3,9%,15%,40%,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.7,0.0,0.0,2.3,0.8,0.6,0.2,7.4,2,6.1,1.9,1.9,-2.1,5.9,1.7,0.4,0.0,0.0
C.J. Prosise,,Q,RB,4000,HOU,IND,23.8,IND by 3.5,-13%,-12%,-4%,0.0,0.0,0.0,0.0,0.0,2.7,1.1,0.0,0.4,1.9,1.3,0.5,0.0,0.1,2.0,0,3.8,1.4,1.4,-1.2,4.1,0.0,0.0,0.0,0.0
Samaje Perine,,,RB,4000,CIN,@MIA,15.3,MIA by 11.5,0%,12%,0%,0.0,0.0,0.0,0.0,0.0,4.0,2.2,4.9,0.4,4.3,1.3,0.5,0.6,0.3,2.7,9,3.6,2.1,2.1,-1.3,5.5,3.8,0.9,0.7,0.2
J.J. Taylor,,Q,RB,4000,NE,@LAC,23.0,LAC by 1,-7%,3%,6%,0.0,0.0,0.0,0.0,0.0,5.3,5.3,0.0,1.0,4.4,0.7,0.7,0.0,0.3,2.0,0,2.8,2.8,2.8,0.3,5.3,0.0,0.0,0.0,0.0
Malcolm Perry,,Q,RB,4000,MIA,CIN,26.8,MIA by 11.5,6%,17%,-2%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.1,0.5,2.7,0.9,0.0,0.0,6.2,0,3.9,1.2,1.2,-0.8,3.2,0.0,0.0,0.0,0.0
Jakob Johnson,,,RB,4000,NE,@LAC,23.0,LAC by 1,-7%,3%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.7,0.6,0.0,0.2,4.9,0,1.3,1.5,1.5,-0.8,3.8,1.6,0.4,1.1,0.3
Jeremy McNichols,,,RB,4000,TEN,CLE,30.0,TEN by 6,3%,-7%,-7%,0.0,0.0,0.0,0.0,0.0,3.7,2.5,2.0,0.2,6.6,1.0,0.9,0.8,0.4,2.9,4,2.5,2.4,2.4,-0.2,5.0,2.3,0.6,10.7,2.7
Corey Clement,,,RB,4000,PHI,@GB,19.3,GB by 8.5,-4%,-2%,35%,0.0,0.0,0.0,0.0,0.0,2.3,2.0,1.5,0.4,3.7,0.7,0.5,0.3,0.0,3.6,3,3.6,1.9,1.9,-0.4,4.2,1.1,0.3,0.0,0.0
Gabe Nabers,,,RB,4000,LAC,NE,24.0,LAC by 1,-5%,6%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,4.0,0.3,0.5,0.4,0.3,4.0,1,0.6,1.7,1.7,-1.2,4.6,0.5,0.1,0.0,0.0
Trayveon Williams,,,RB,4000,CIN,@MIA,15.3,MIA by 11.5,0%,12%,0%,0.0,0.0,0.0,0.0,0.0,2.0,1.5,1.9,0.0,3.3,0.3,0.3,0.4,0.0,13.0,4,1.4,1.1,1.1,-0.2,2.3,1.4,0.3,0.0,0.0
AJ Dillon,,O,RB,4000,GB,PHI,27.8,GB by 8.5,-12%,10%,-12%,0.0,0.0,0.0,0.0,0.0,5.0,3.3,0.5,0.0,4.2,0.3,0.1,0.0,0.0,16.0,1,3.0,1.8,1.8,0.1,3.4,0.0,0.0,0.0,0.0
Ty Johnson,,,RB,4000,NYJ,LV,19.3,LV by 8,10%,-3%,18%,0.0,0.0,0.0,0.0,0.0,0.7,1.0,3.5,0.0,7.5,2.7,1.4,1.3,0.0,2.2,8,2.4,1.8,1.8,-0.5,4.1,4.1,1.0,22.7,5.7
Ty Montgomery,,Q,RB,4000,NO,@ATL,24.0,NO by 2.5,21%,-14%,-18%,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,-4.0,1.0,0.8,0.0,0.0,8.3,0,1.5,1.0,1.0,-1.3,3.3,0.0,0.0,0.0,0.0
Dontrell Hilliard,,,RB,4000,CLE,@TEN,24.0,TEN by 6,11%,1%,2%,0.0,0.0,0.0,0.0,0.0,1.3,1.8,0.0,0.4,5.3,0.0,0.2,0.0,0.0,2.0,0,1.0,1.2,1.2,-0.4,2.8,0.0,0.0,0.0,0.0
D'Ernest Johnson,,,RB,4000,CLE,@TEN,24.0,TEN by 6,11%,1%,2%,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.2,0.0,4.9,0.0,0.3,0.1,0.0,3.0,2,0.0,1.6,1.6,-1.4,4.5,0.8,0.2,1.5,0.4
Ameer Abdullah,,,RB,4000,MIN,JAX,31.3,MIN by 10,16%,17%,19%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.1,3.5,0.0,0.3,0.6,0.0,7.7,2,0.0,1.0,1.0,-1.8,3.8,1.6,0.4,3.9,1.0
Patrick Laird,,,RB,4000,MIA,CIN,26.8,MIA by 11.5,6%,17%,-2%,0.0,0.0,0.0,0.0,0.0,1.0,0.4,4.9,0.0,6.8,0.7,0.5,1.4,0.0,6.0,10,1.2,0.9,0.9,-0.2,2.1,3.7,0.9,4.2,1.1
Khari Blasingame,,,RB,4000,TEN,CLE,30.0,TEN by 6,3%,-7%,-7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.7,0.5,0.4,0.0,7.8,1,1.6,0.8,0.8,-0.3,1.9,0.6,0.1,0.0,0.0
Chandler Cox,,,RB,4000,MIA,CIN,26.8,MIA by 11.5,6%,17%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.3,0.3,1.0,0.0,4.5,2,0.5,0.4,0.4,-0.3,1.1,0.9,0.2,0.0,0.0
Devine Ozigbo,,,RB,4000,JAX,@MIN,21.3,MIN by 10,9%,4%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,1.0,1.0,1.3,0.0,1.7,4,1.2,1.2,1.2,-0.9,3.2,1.7,0.4,0.0,0.0
Darrynton Evans,,,RB,4000,TEN,CLE,30.0,TEN by 6,3%,-7%,-7%,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0.9,0.9,0.9,0.9,0.9,0.3,0.1,0.0,0.0
Michael Burton,,,RB,4000,NO,@ATL,24.0,NO by 2.5,21%,-14%,-18%,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.1,1.6,0.0,0.2,0.3,0.0,7.5,1,0.0,0.4,0.4,-0.4,1.2,0.5,0.1,0.0,0.0
Keith Smith,,,RB,4000,ATL,NO,21.5,NO by 2.5,-13%,-34%,-30%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,1.3,0.7,0.7,0.6,0.1,1.9,1,0.5,0.6,0.6,-0.1,1.3,0.6,0.1,0.0,0.0
Jaylen Samuels,,,RB,4000,PIT,WAS,26.0,PIT by 8.5,-19%,-1%,-18%,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.6,0.3,2.7,0.7,0.6,0.9,0.0,1.0,4,0.0,0.4,0.4,-0.2,0.9,1.7,0.4,4.2,1.1
C.J. Ham,,,RB,4000,MIN,JAX,31.3,MIN by 10,16%,17%,19%,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.3,0.4,4.5,0.7,0.6,0.9,0.1,2.7,2,0.9,0.5,0.5,-0.3,1.3,0.8,0.2,8.2,2.0
Jason Huntley,,,RB,4000,PHI,@GB,19.3,GB by 8.5,-4%,-2%,35%,0.0,0.0,0.0,0.0,0.0,0.7,0.8,0.0,0.0,4.7,0.3,0.3,0.0,0.0,0.0,0,0.4,0.4,0.4,-0.3,1.0,0.0,0.0,0.0,0.0
Artavis Pierce,,,RB,4000,CHI,DET,23.8,CHI by 3,9%,15%,40%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.3,0.3,0.3,-0.2,0.8,0.0,0.0,0.0,0.0
Mike Boone,,,RB,4000,MIN,JAX,31.3,MIN by 10,16%,17%,19%,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.4,0.1,6.0,0.0,0.1,0.2,0.0,6.0,6,0.0,0.3,0.3,-0.4,1.0,3.0,0.8,0.0,0.0
D.J. Foster,,,RB,4000,ARI,LAR,22.8,LAR by 3,-15%,-20%,-15%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,2.0,0.0,0.2,0.1,0.0,7.0,0,0.0,0.3,0.3,-0.5,1.1,0.2,0.1,0.0,0.0
Cullen Gillaspia,,O,RB,4000,HOU,IND,23.8,IND by 3.5,-13%,-12%,-4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,6.0,0,0.0,0.2,0.2,-0.4,0.8,0.0,0.0,0.0,0.0
Dwayne Washington,,,RB,4000,NO,@ATL,24.0,NO by 2.5,21%,-14%,-18%,0.0,0.0,0.0,0.0,0.0,2.7,1.6,0.8,0.0,1.9,0.0,0.0,0.0,0.0,0.0,1,0.5,0.3,0.3,-0.1,0.7,0.4,0.1,0.0,0.0
Tony Brooks-James,,,RB,4000,ATL,NO,21.5,NO by 2.5,-13%,-34%,-30%,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0
Nick Bellore,,,RB,4000,SEA,NYG,28.3,SEA by 10,2%,-18%,4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0
Elijhaa Penny,,,RB,4000,NYG,@SEA,18.3,SEA by 10,37%,-23%,1%,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.5,0.1,1.7,0.3,0.2,0.1,0.1,5.5,1,0.1,0.2,0.2,-0.4,0.9,0.3,0.1,0.8,0.2
Senorise Perry,,,RB,4000,TEN,CLE,30.0,TEN by 6,3%,-7%,-7%,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.3,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0,0.3,0.2,0.2,-0.2,0.7,0.1,0.0,0.0,0.0
Qadree Ollison,,,RB,4000,ATL,NO,21.5,NO by 2.5,-13%,-34%,-30%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0.1,0.1,-0.1,0.3,0.0,0.0,0.0,0.0
Dare Ogunbowale,,,RB,4000,JAX,@MIN,21.3,MIN by 10,9%,4%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.3,0.5,0.9,0.1,1.3,2,0.5,0.2,0.2,-0.3,0.7,1.2,0.3,0.7,0.2
Nate Sudfeld,,,QB,4000,PHI,@GB,19.3,GB by 8.5,-4%,-2%,-10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Love,,,QB,4000,GB,PHI,27.8,GB by 8.5,-12%,10%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Taylor,,,RB,4000,GB,PHI,27.8,GB by 8.5,-12%,10%,-12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob Eason,,,QB,4000,IND,@HOU,27.3,IND by 3.5,6%,33%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh McCown,,,QB,4000,HOU,IND,23.8,IND by 3.5,-13%,-12%,-15%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buddy Howell,,,RB,4000,HOU,IND,23.8,IND by 3.5,-13%,-12%,-4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0
James Morgan,,,QB,4000,NYJ,LV,19.3,LV by 8,10%,-3%,7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Blough,,,QB,4000,DET,@CHI,20.8,CHI by 3,-7%,4%,-15%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryce Love,,O,RB,4000,WAS,@PIT,17.5,PIT by 8.5,-15%,-11%,-33%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trey Edmunds,,O,RB,4000,PIT,WAS,26.0,PIT by 8.5,-19%,-1%,-18%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derek Watt,,,RB,4000,PIT,WAS,26.0,PIT by 8.5,-19%,-1%,-18%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0
Nathan Cottrell,,,RB,4000,JAX,@MIN,21.3,MIN by 10,9%,4%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0
Ryquell Armstead,,O,RB,4000,JAX,@MIN,21.3,MIN by 10,9%,4%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rashaad Penny,,O,RB,4000,SEA,NYG,28.3,SEA by 10,2%,-18%,4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Hundley,,,QB,4000,ARI,LAR,22.8,LAR by 3,-15%,-20%,-24%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Ward,,,RB,4000,ARI,LAR,22.8,LAR by 3,-15%,-20%,-15%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eno Benjamin,,,RB,4000,ARI,LAR,22.8,LAR by 3,-15%,-20%,-15%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xavier Jones,,,RB,4000,LAR,@ARI,25.8,LAR by 3,-5%,6%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0
Raymond Calais,,,RB,4000,LAR,@ARI,25.8,LAR by 3,-5%,6%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
