Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Ian Book,,,QB,4000,NO,@NYJ,24.0,NO by 5,12%,18%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Adams,,,RB,4000,NO,@NYJ,24.0,NO by 5,12%,18%,50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Barkley,,,QB,4000,CAR,ATL,22.5,CAR by 2.5,6%,6%,12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AJ McCarron,,O,QB,4000,ATL,@CAR,20.0,CAR by 2.5,-25%,1%,-14%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spencer Brown,,,RB,4000,CAR,ATL,22.5,CAR by 2.5,6%,6%,9%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0
Giovanni Ricci,,,RB,4000,CAR,ATL,22.5,CAR by 2.5,6%,6%,9%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0
Reggie Bonnafon,,,RB,4000,CAR,ATL,22.5,CAR by 2.5,6%,6%,9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caleb Huntley,,,RB,4000,ATL,@CAR,20.0,CAR by 2.5,-25%,1%,-19%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Easton Stick,,,QB,4000,LAC,NYG,26.5,LAC by 10,3%,9%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Lewerke,,,QB,4000,NYG,@LAC,16.5,LAC by 10,-11%,25%,-9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darius Bradwell,,,RB,4000,LAC,NYG,26.5,LAC by 10,3%,9%,10%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0
Jonathan Williams,,,RB,4000,NYG,@LAC,16.5,LAC by 10,-11%,25%,9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandro Platzgummer,,,RB,4000,NYG,@LAC,16.5,LAC by 10,-11%,25%,9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cullen Gillaspia,,,RB,4000,NYG,@LAC,16.5,LAC by 10,-11%,25%,9%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven Montez,,,QB,4000,DET,@DEN,16.5,DEN by 8.5,-6%,-7%,-12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Rypien,,,QB,4000,DEN,DET,25.0,DEN by 8.5,7%,16%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craig Reynolds,,,RB,4000,DET,@DEN,16.5,DEN by 8.5,-6%,-7%,-9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,3.0
LeVante Bellamy,,,RB,4000,DEN,DET,25.0,DEN by 8.5,7%,16%,14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrian Killins,,,RB,4000,DEN,DET,25.0,DEN by 8.5,7%,16%,14%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kerrith Whyte Jr.,,,RB,4000,DEN,DET,25.0,DEN by 8.5,7%,16%,14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Trask,,,QB,4000,TB,BUF,28.5,TB by 3.5,-30%,-5%,-42%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darwin Thompson,,,RB,4000,TB,BUF,28.5,TB by 3.5,-30%,-5%,-11%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taiwan Jones,,Q,RB,4000,BUF,@TB,25.0,TB by 3.5,6%,-25%,-4%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0
Christian Wade,,,RB,4000,BUF,@TB,25.0,TB by 3.5,6%,-25%,-4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Williams,,,RB,4000,BUF,@TB,25.0,TB by 3.5,6%,-25%,-4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Mullens,,,QB,4000,CLE,BAL,22.8,CLE by 3,16%,-25%,6%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.K. Dobbins,,O,RB,4000,BAL,@CLE,19.8,CLE by 3,-10%,-7%,-9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gus Edwards,,O,RB,4000,BAL,@CLE,19.8,CLE by 3,-10%,-7%,-9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justice Hill,,,RB,4000,BAL,@CLE,19.8,CLE by 3,-10%,-7%,-9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tre Harbison,,,RB,4000,CLE,BAL,22.8,CLE by 3,16%,-25%,-12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trenton Cannon,,O,RB,4000,SF,@CIN,24.8,SF by 1,10%,-18%,7%,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.1,-0.1,-0.4,0.3,0.0,0.0,0.0,0.0
Logan Woodside,,,QB,4000,TEN,JAX,26.0,TEN by 8.5,6%,4%,0%,0.0,0.0,0.4,0.0,0.0,1.0,1.0,0.1,0.0,-1.0,0.0,0.0,0,0.0,0.0,1,-0.1,-0.1,-0.1,-0.1,-0.1,0.2,0.1,-0.3,-0.1
Khari Blasingame,,,RB,4000,TEN,JAX,26.0,TEN by 8.5,6%,4%,2%,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,-0.1,-0.1,-0.2,0.1,0.0,0.0,0.0,0.0
Feleipe Franks,,,QB,4000,ATL,@CAR,20.0,CAR by 2.5,-25%,1%,-14%,0.3,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,-0.3,0.0,0.0,-0.5,0.4,0.0,0.0,0.0,0.0
Nate McCrary,,,RB,4000,BAL,@CLE,19.8,CLE by 3,-10%,-7%,-9%,0.0,0.0,0,0.0,0.0,1.0,1.0,1.3,0.0,-1.0,0.0,0.0,0.3,0.0,0.0,2,-0.1,-0.1,-0.1,-0.1,-0.1,1.5,0.4,0.0,0.0
Josh Rosen,,,QB,4000,ATL,@CAR,20.0,CAR by 2.5,-25%,1%,-14%,3.7,2.8,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.4,-0.3,-0.3,-0.7,0.1,0.0,0.0,0.0,0.0
Davis Webb,,,QB,4000,BUF,@TB,25.0,TB by 3.5,6%,-25%,3%,0.0,0.0,0,0.0,0.0,2.0,2.0,0,0.0,-1.5,0.0,0.0,0,0.0,0.0,0,-0.3,-0.3,-0.3,-0.3,-0.3,0.0,0.0,0.0,0.0
Damien Williams,,,RB,4000,CHI,@GB,15.5,GB by 12.5,-7%,-9%,-10%,0.0,0.0,0,0.0,0.0,7.0,5.3,1,1.1,3.8,1.3,2.0,0.8,0.0,4.6,3,6.0,6.2,6.2,-0.9,13.2,0.9,0.2,2.7,0.7
Jordan Love,,O,QB,4000,GB,CHI,28.0,GB by 12.5,-11%,6%,2%,11.3,10.3,0.9,1.0,6.3,3.0,2.3,0.1,0.0,2.1,0.0,0.0,0,0.0,0.0,2,4.2,3.6,3.6,-2.7,9.9,0.0,0.0,0.0,0.0
Eno Benjamin,,,RB,4000,ARI,LAR,26.8,ARI by 2.5,2%,-11%,-11%,0.0,0.0,0,0.0,0.0,4.7,4.2,2,0.2,3.4,1.0,0.5,0.9,0.0,5.7,5,2.5,3.0,3.0,-0.5,6.6,2.2,0.6,0.0,0.0
C.J. Ham,,,RB,4000,MIN,PIT,23.8,MIN by 3.5,-1%,16%,3%,0.0,0.0,0,0.0,0.0,0.3,0.6,0.7,0.2,4.9,0.7,1.0,1.5,0.0,8.4,3,1.8,2.1,2.1,0.5,3.7,1.7,0.4,0.0,0.0
Anthony McFarland Jr.,,,RB,4000,PIT,@MIN,20.3,MIN by 3.5,7%,17%,1%,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,1.0,0.5,0.5,0.0,0.0,11.0,0,1.2,1.2,1.2,-0.4,2.8,0.0,0.0,0.0,0.0
Benny Snell Jr.,,,RB,4000,PIT,@MIN,20.3,MIN by 3.5,7%,17%,1%,0.0,0.0,0,0.0,0.0,2.0,1.4,1.5,0.1,3.3,0.0,0.3,0.8,0.0,2.3,4,0.8,0.6,0.6,-0.1,1.3,1.1,0.3,-0.2,-0.1
Kalen Ballage,,,RB,4000,PIT,@MIN,20.3,MIN by 3.5,7%,17%,1%,0.0,0.0,0,0.0,0.0,1.3,0.9,1.4,0.0,3.3,1.0,0.6,0.9,0.1,1.1,4,1.3,0.5,0.5,-0.6,1.7,1.1,0.3,0.0,0.0
Patrick Taylor,,,RB,4000,GB,CHI,28.0,GB by 12.5,-11%,6%,-8%,0.0,0.0,0,0.0,0.0,2.0,1.5,1.3,0.8,3.0,0.0,0.0,0.3,0.0,0.0,3,0.6,0.5,0.5,-0.1,1.0,0.9,0.2,0.0,0.0
Kylin Hill,,O,RB,4000,GB,CHI,28.0,GB by 12.5,-11%,6%,-8%,0.0,0.0,0,0.0,0.0,1.0,1.3,0,0.0,2.4,0.3,0.3,0,0.0,2.5,0,0.1,0.5,0.5,-0.2,1.1,0.0,0.0,0.0,0.0
Derek Watt,,,RB,4000,PIT,@MIN,20.3,MIN by 3.5,7%,17%,1%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.3,0.3,0.0,5.0,1,0.0,0.4,0.4,-0.3,1.1,1.0,0.3,0.0,0.0
Jonathan Ward,,,RB,4000,ARI,LAR,26.8,ARI by 2.5,2%,-11%,-11%,0.0,0.0,0,0.0,0.0,1.7,0.6,0.4,0.0,4.2,0.0,0.0,0.1,0.0,0.0,1,0.7,0.3,0.3,-0.3,0.8,0.4,0.1,0.0,0.0
Ryan Nall,,,RB,4000,CHI,@GB,15.5,GB by 12.5,-7%,-9%,-10%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,4.0,0.0,0.1,0.0,0.0,4.0,0,0.0,0.2,0.2,-0.3,0.7,0.0,0.0,0.0,0.0
Mekhi Sargent,,,RB,4000,LAR,@ARI,24.3,ARI by 2.5,-13%,1%,-5%,0.0,0.0,0,0.0,0.0,1.0,1.0,2.5,0.0,2.3,0.0,0.0,1.7,0.0,0.0,7,0.2,0.2,0.2,0.0,0.4,2.6,0.7,0.0,0.0
Buddy Howell,,O,RB,4000,LAR,@ARI,24.3,ARI by 2.5,-13%,1%,-5%,0.0,0.0,0,0.0,0.0,0.0,0.7,0,0.0,2.2,0.0,0.0,0,0.0,0.0,0,0.0,0.2,0.2,-0.3,0.6,0.0,0.0,0.0,0.0
Jake Funk,,O,RB,4000,LAR,@ARI,24.3,ARI by 2.5,-13%,1%,-5%,0.0,0.0,0,0.0,0.0,0.0,0.2,0,0.0,6.0,0.0,0.0,0,0.0,0.0,0,0.0,0.1,0.1,-0.1,0.3,0.0,0.0,0.0,0.0
Dwayne Haskins Jr.,,,QB,4000,PIT,@MIN,20.3,MIN by 3.5,7%,17%,8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Dobbs,,O,QB,4000,PIT,@MIN,20.3,MIN by 3.5,7%,17%,8%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean Mannion,,,QB,4000,MIN,PIT,23.8,MIN by 3.5,-1%,16%,-2%,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
Kellen Mond,,,QB,4000,MIN,PIT,23.8,MIN by 3.5,-1%,16%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trey Edmunds,,,RB,4000,PIT,@MIN,20.3,MIN by 3.5,7%,17%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A.J. Rose Jr.,,,RB,4000,MIN,PIT,23.8,MIN by 3.5,-1%,16%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Bargas,,,RB,4000,MIN,PIT,23.8,MIN by 3.5,-1%,16%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kurt Benkert,,,QB,4000,GB,CHI,28.0,GB by 12.5,-11%,6%,2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.0
Ryquell Armstead,,,RB,4000,GB,CHI,28.0,GB by 12.5,-11%,6%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tarik Cohen,,O,RB,4000,CHI,@GB,15.5,GB by 12.5,-7%,-9%,-10%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Artavis Pierce,,,RB,4000,CHI,@GB,15.5,GB by 12.5,-7%,-9%,-10%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trace McSorley,,,QB,4000,ARI,LAR,26.8,ARI by 2.5,2%,-11%,-5%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryce Perkins,,,QB,4000,LAR,@ARI,24.3,ARI by 2.5,-13%,1%,-17%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tavien Feaster,,,RB,4000,ARI,LAR,26.8,ARI by 2.5,2%,-11%,-11%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cam Akers,,O,RB,4000,LAR,@ARI,24.3,ARI by 2.5,-13%,1%,-5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raymond Calais,,,RB,4000,LAR,@ARI,24.3,ARI by 2.5,-13%,1%,-5%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Javian Hawkins,,,RB,4000,LAR,@ARI,24.3,ARI by 2.5,-13%,1%,-5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Wolford,,,QB,4000,LAR,@ARI,24.3,ARI by 2.5,-13%,1%,-17%,1.3,1.3,0.9,0.0,1.3,0.7,0.7,0.1,0.0,-0.5,0.0,0.0,0,0.0,0.0,2,-0.3,-0.3,-0.3,-1.0,0.4,0.2,0.1,0.0,0.0
Donovan Peoples-Jones,1,,WR,3900,CLE,BAL,22.8,CLE by 3,16%,-25%,0%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.3,3.1,3.7,0.2,12.1,6,7.4,8.0,8.0,-1.6,17.6,7.9,2.0,14.0,3.6
Mecole Hardman,,,WR,3900,KC,LV,28.8,KC by 9.5,-2%,11%,-11%,0.0,0.0,0,0.0,0.0,0.3,0.4,0.1,0.1,7.2,2.3,5.0,2.8,1.0,7.3,5,3.9,7.9,7.9,3.6,12.1,4.8,1.2,7.9,2.0
DeSean Jackson,,,WR,3900,LV,@KC,19.3,KC by 9.5,8%,2%,-9%,0.0,0.0,0,0.0,0.0,0.3,0.1,0,0.0,4.0,1.7,1.9,3.1,0.0,17.9,5,8.3,6.2,6.2,-2.5,14.8,6.7,1.7,2.9,0.7
Tyler Higbee,1,O,TE,3900,LAR,@ARI,24.3,ARI by 2.5,-13%,1%,-33%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,5.2,0.0,1.3,6.4,0,7.4,8.5,8.5,4.5,12.4,0.0,0.0,0.0,0.0
Logan Thomas,,O,TE,3800,WAS,DAL,22.0,DAL by 4,11%,-2%,8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,4.2,0.0,0.8,7.8,0,6.6,9.1,9.1,3.8,14.4,0.0,0.0,0.0,0.0
Olamide Zaccheaus,,,WR,3800,ATL,@CAR,20.0,CAR by 2.5,-25%,1%,-11%,0.0,0.0,0,0.0,0.0,0.3,0.1,0,0.0,2.0,4.0,3.4,3.7,0.6,6.5,6,4.8,5.6,5.6,-0.2,11.3,6.8,1.8,0.0,0.0
Randall Cobb,,O,WR,3700,GB,CHI,28.0,GB by 12.5,-11%,6%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,3.7,3.3,0.0,1.2,9.6,0,8.7,7.9,7.9,0.3,15.5,0.0,0.0,0.0,0.0
Dan Arnold,,O,TE,3600,JAX,@TEN,17.5,TEN by 8.5,9%,-13%,-28%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.7,4.6,0,0.4,8.0,0,5.2,7.0,7.0,2.0,12.0,0.0,0.0,0.0,0.0
Ricky Seals-Jones,3,,TE,3600,WAS,DAL,22.0,DAL by 4,11%,-2%,8%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,3.8,4.5,1.2,6.8,7,6.8,6.4,6.4,1.2,11.7,8.5,2.4,1.8,0.5
Dez Fitzpatrick,,,WR,3600,TEN,JAX,26.0,TEN by 8.5,6%,4%,10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,0.0,0.7,6.1,0,5.3,5.3,5.3,-1.0,11.6,0.0,0.0,0.0,0.0
Tajae Sharpe,,,WR,3600,ATL,@CAR,20.0,CAR by 2.5,-25%,1%,-11%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,2.7,3.4,0.2,7.0,6,4.1,3.9,3.9,0.6,7.1,5.5,1.5,1.7,0.5
Curtis Samuel,,,WR,3600,WAS,DAL,22.0,DAL by 4,11%,-2%,10%,0.0,0.0,0,0.0,0.0,1.3,1.0,0.8,0.0,2.8,1.0,1.8,2.8,0.3,3.9,6,1.3,2.5,2.5,0.0,4.9,5.9,1.6,0.0,0.0
Cole Kmet,1,,TE,3600,CHI,@GB,15.5,GB by 12.5,-7%,-9%,-16%,0.0,0.0,0,0.0,0.0,0.0,0.1,0,0.1,0.0,6.7,5.3,5.2,0.7,6.3,9,7.9,6.7,6.7,1.9,11.5,8.2,2.3,4.7,1.3
Cedrick Wilson,0,O,WR,3500,DAL,@WAS,26.0,DAL by 4,13%,-19%,10%,0.0,0.2,0,0.0,28.5,0.0,0.2,0.2,0.0,5.5,5.7,4.0,2.3,0.6,9.5,4,9.3,8.8,8.8,2.7,14.9,0.0,0.0,3.8,1.1
Evan Engram,2,,TE,3500,NYG,@LAC,16.5,LAC by 10,-11%,25%,28%,0.0,0.0,0,0.0,0.0,0.0,0.1,0,0.1,-3.0,5.3,5.2,5.1,0.4,6.4,8,6.7,7.9,7.9,4.6,11.2,8.0,2.3,1.8,0.5
Gerald Everett,3,,TE,3500,SEA,@HOU,24.5,SEA by 7.5,0%,28%,9%,0.0,0.0,0,0.0,0.0,0.0,0.2,0,0.0,3.5,6.3,4.4,4.8,0.6,6.3,8,8.0,7.3,7.3,2.3,12.2,8.7,2.5,10.8,3.1
Gabriel Davis,0,,WR,3500,BUF,@TB,25.0,TB by 3.5,6%,-25%,1%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.7,2.6,3,0.8,11.0,5,7.5,6.2,6.2,0.5,11.8,6.1,1.7,15.3,4.4
Devin Duvernay,,,WR,3500,BAL,@CLE,19.8,CLE by 3,-10%,-7%,-6%,0.0,0.0,0,0.0,0.0,0.3,0.3,0.3,0.0,10.3,3.7,3.0,3,0.4,6.3,5,4.8,5.4,5.4,2.0,8.8,4.8,1.4,3.7,1.1
Adam Humphries,,,WR,3500,WAS,DAL,22.0,DAL by 4,11%,-2%,10%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,3.3,3.3,0.3,7.9,5,5.4,5.0,5.0,1.5,8.5,5.2,1.5,7.4,2.1
Allen Lazard,,,WR,3500,GB,CHI,28.0,GB by 12.5,-11%,6%,1%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.7,3.2,3.8,0.8,7.0,6,4.6,5.9,5.9,0.7,11.1,8.1,2.3,20.9,6.0
Jakeem Grant Sr.,,,WR,3500,CHI,@GB,15.5,GB by 12.5,-7%,-9%,2%,0.0,0.0,0,0.0,0.0,0.7,0.2,0.1,0.0,5.5,4.0,1.2,2.2,0.2,6.1,4,8.1,1.9,1.9,-3.2,7.0,3.3,0.9,18.1,5.2
David Njoku,,O,TE,3400,CLE,BAL,22.8,CLE by 3,16%,-25%,30%,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,1.0,4.3,3.3,0.0,0.6,10.2,0,6.2,7.4,7.4,-0.9,15.7,0.0,0.0,0.0,0.0
DeAndre Carter,1,,WR,3400,WAS,DAL,22.0,DAL by 4,11%,-2%,10%,0.0,0.0,0,0.0,0.0,0.7,0.5,0.1,0.1,7.5,3.0,2.7,3.8,0.3,8.3,6,6.7,6.2,6.2,0.4,12.0,7.2,2.1,3.2,0.9
Austin Hooper,9,,TE,3400,CLE,BAL,22.8,CLE by 3,16%,-25%,30%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,3.8,5.3,0.8,5.8,8,7.3,5.7,5.7,1.7,9.6,9.8,2.9,14.0,4.1
Jalen Guyton,3,,WR,3400,LAC,NYG,26.5,LAC by 10,3%,9%,1%,0.0,0.0,0,0.0,0.0,0.7,0.5,0.4,0.0,5.5,3.0,2.7,4.6,0.3,9.0,8,8.7,4.7,4.7,-0.3,9.6,9.0,2.6,17.7,5.2
