Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Kyle Lauletta,,,QB,4000,JAX,@LAR,17.5,LAR by 12.5,5%,-8%,-1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryce Perkins,,,QB,4000,LAR,JAX,30.0,LAR by 12.5,3%,3%,-4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Travis Etienne,,O,RB,4000,JAX,@LAR,17.5,LAR by 12.5,5%,-8%,-9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Cottrell,,,RB,4000,JAX,@LAR,17.5,LAR by 12.5,5%,-8%,-9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Wilkins,,,RB,4000,IND,@HOU,27.3,IND by 9,3%,20%,2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cam Akers,,O,RB,4000,LAR,JAX,30.0,LAR by 12.5,3%,3%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raymond Calais,,,RB,4000,LAR,JAX,30.0,LAR by 12.5,3%,3%,1%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Javian Hawkins,,,RB,4000,LAR,JAX,30.0,LAR by 12.5,3%,3%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenji Bahar,,,QB,4000,BAL,@PIT,24.0,BAL by 4,-1%,18%,-4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwayne Haskins Jr.,,,QB,4000,PIT,BAL,20.0,BAL by 4,17%,-25%,4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Dobbs,,O,QB,4000,PIT,BAL,20.0,BAL by 4,17%,-25%,4%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.K. Dobbins,,O,RB,4000,BAL,@PIT,24.0,BAL by 4,-1%,18%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gus Edwards,,O,RB,4000,BAL,@PIT,24.0,BAL by 4,-1%,18%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justice Hill,,,RB,4000,BAL,@PIT,24.0,BAL by 4,-1%,18%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate McCrary,,,RB,4000,BAL,@PIT,24.0,BAL by 4,-1%,18%,0%,0.0,0.0,0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.3,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1.7,0.4,-0.1,-0.0
Trey Edmunds,,,RB,4000,PIT,BAL,20.0,BAL by 4,17%,-25%,-12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob Eason,,,QB,4000,SEA,SF,21.3,SF by 3,-12%,-1%,-1%,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate Sudfeld,,,QB,4000,SF,@SEA,24.3,SF by 3,16%,11%,-3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B.J. Emmons,,,RB,4000,SEA,SF,21.3,SF by 3,-12%,-1%,-3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Bellore,,,RB,4000,SEA,SF,21.3,SF by 3,-12%,-1%,-3%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
Josh Hokit,,,RB,4000,SF,@SEA,24.3,SF by 3,16%,11%,31%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Feleipe Franks,,,QB,4000,ATL,TB,19.5,TB by 11,5%,-28%,5%,0.3,0.1,0.2,0.0,0.0,0.0,0.4,0,0.0,2.0,0.0,0.0,0,0.0,0.0,0,-0.3,-0.1,-0.1,-0.5,0.4,0.0,0.0,0.0,0.0
Trenton Cannon,,Q,RB,4000,SF,@SEA,24.3,SF by 3,16%,11%,31%,0.0,0.0,0,0.0,0.0,0.0,0.3,0.2,0.0,1.3,0.0,0.0,0,0.0,0.0,0,0.0,-0.1,-0.1,-0.4,0.3,0.2,0.1,0.0,0.0
Josh Rosen,,,QB,4000,ATL,TB,19.5,TB by 11,5%,-28%,5%,3.7,2.8,0.3,0.0,1.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-0.4,-0.3,-0.3,-0.7,0.1,0.1,0.0,0.0,0.0
John Wolford,,,QB,4000,LAR,JAX,30.0,LAR by 12.5,3%,3%,-4%,2.0,2.0,0.2,0.0,1.3,1.0,1.0,0,0.0,-0.5,0.0,0.0,0,0.0,0.0,0,-0.5,-0.5,-0.5,-1.4,0.5,0.1,0.0,0.0,0.0
Jameis Winston,,O,QB,4000,NO,DAL,21.5,DAL by 4.5,11%,-5%,3%,25.0,23.0,0.0,3.0,7.3,6.0,4.6,0.0,0.6,5.2,0.0,0.0,0.0,0.0,0.0,0,18.3,17.3,17.3,9.3,25.4,0.0,0.0,0.0,0.0
James White,,O,RB,4000,NE,@BUF,20.3,BUF by 3,-24%,-14%,-17%,0.0,0.0,0.0,0.0,0.0,3.3,3.3,0.0,0.7,3.8,4.7,4.7,0.0,0.3,6.7,0,10.4,10.4,10.4,1.3,19.5,0.0,0.0,0.0,0.0
Cooper Rush,,,QB,4000,DAL,@NO,26.0,DAL by 4.5,7%,-19%,10%,14.3,14.3,0.3,1.7,8.0,1.3,1.3,0,0.0,-1.0,0.0,0.0,0,0.0,0.0,0,7.4,7.4,7.4,-5.4,20.2,0.1,0.0,0.0,0.0
J.J. Taylor,,O,RB,4000,NE,@BUF,20.3,BUF by 3,-24%,-14%,-17%,0.0,0.0,0,0.0,0.0,5.3,3.8,1.3,1.0,1.9,0.7,0.8,0.1,0.0,2.0,2,5.6,3.9,3.9,-2.7,10.5,0.0,0.0,0.0,0.0
Derrick Gore,,,RB,4000,KC,DEN,28.3,KC by 9.5,-5%,-6%,-11%,0.0,0.0,0,0.0,0.0,6.7,4.0,1.3,1.2,4.0,0.3,0.4,0.3,0.0,6.5,3,5.2,3.5,3.5,-0.8,7.7,1.9,0.5,0.0,0.0
Brian Hoyer,,,QB,4000,NE,@BUF,20.3,BUF by 3,-24%,-14%,-38%,1.0,1.8,0.2,0.3,23.4,2.0,2.3,0.1,0.0,-1.0,0.0,0.0,0,0.0,0.0,0,2.3,2.4,2.4,-1.1,5.9,0.1,0.0,0.0,0.0
Adam Prentice,,,RB,4000,NO,DAL,21.5,DAL by 4.5,11%,-5%,-12%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,1.0,0,0.0,10.0,1,2.0,2.0,2.0,2.0,2.0,0.9,0.2,0.0,0.0
Jerick McKinnon,,O,RB,4000,KC,DEN,28.3,KC by 9.5,-5%,-6%,-11%,0.0,0.0,0,0.0,0.0,1.0,0.6,0,0.0,5.4,2.0,1.5,0,0.3,4.8,0,3.3,2.0,2.0,-0.1,4.1,0.0,0.0,0.0,0.0
Mitchell Trubisky,,,QB,4000,BUF,NE,23.3,BUF by 3,-15%,3%,-21%,2.0,1.4,0.3,0.0,4.0,1.3,2.0,0.1,0.2,2.7,0.0,0.0,0,0.0,0.0,1,2.4,1.8,1.8,-1.5,5.0,0.1,0.0,0.0,0.0
Chad Henne,,,QB,4000,KC,DEN,28.3,KC by 9.5,-5%,-6%,-12%,8.0,8.0,0.3,0.5,5.1,1.5,1.5,0.1,0.0,0.7,0.0,0.0,0,0.0,0.0,1,1.7,1.7,1.7,-1.0,4.5,0.1,0.0,0.0,0.0
Alex Armah,,,RB,4000,NO,DAL,21.5,DAL by 4.5,11%,-5%,-12%,0.0,0.0,0.0,0.0,0.0,0.7,0.6,0.0,0.1,4.2,0.0,0.1,0.0,0.1,1.0,0,0.4,1.0,1.0,-1.3,3.3,0.0,0.0,0.0,0.0
Dwayne Washington,,,RB,4000,NO,DAL,21.5,DAL by 4.5,11%,-5%,-12%,0.0,0.0,0,0.0,0.0,1.0,0.4,1.1,0.0,4.0,0.3,0.2,0.2,0.0,6.0,2,0.9,0.5,0.5,-0.3,1.4,0.9,0.2,0.0,0.0
Jakob Johnson,,,RB,4000,NE,@BUF,20.3,BUF by 3,-24%,-14%,-17%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.9,0.1,8.5,2,0.0,0.5,0.5,-1.0,2.0,0.3,0.1,0.0,0.0
Corey Clement,,,RB,4000,DAL,@NO,26.0,DAL by 4.5,7%,-19%,-24%,0.0,0.0,0,0.0,0.0,2.0,0.8,0.9,0.0,2.2,0.3,0.1,0.2,0.0,5.0,2,1.2,0.3,0.3,-0.7,1.4,0.6,0.1,0.0,0.0
Michael Burton,,,RB,4000,KC,DEN,28.3,KC by 9.5,-5%,-6%,-11%,0.0,0.0,0,0.0,0.0,0.0,0.3,0.3,0.0,3.0,0.0,0.1,0.2,0.0,11.0,1,0.0,0.3,0.3,-0.4,1.0,0.3,0.1,0.3,0.1
Mike Boone,,,RB,4000,DEN,@KC,18.8,KC by 9.5,7%,-1%,-6%,0.0,0.0,0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.3,1.6,0.0,3.0,11,0.0,0.3,0.3,-0.3,1.0,4.8,1.2,6.4,1.6
Reggie Gilliam,1,,RB,4000,BUF,NE,23.3,BUF by 3,-15%,3%,7%,0.0,0.0,0,0.0,0.0,0.0,0.3,0.5,0.2,1.0,0.3,0.3,0.6,0.1,5.0,2,0.6,0.3,0.3,-0.4,1.1,0.6,0.1,0.0,0.0
Damarea Crockett,,,RB,4000,DEN,@KC,18.8,KC by 9.5,7%,-1%,-6%,0.0,0.0,0,0.0,0.0,0.0,0.4,0.2,0.4,2.3,0.0,0.0,0,0.0,0.0,0,0.0,0.1,0.1,-0.2,0.3,0.3,0.1,0.0,0.0
Jake Fromm,,,QB,4000,BUF,NE,23.3,BUF by 3,-15%,3%,-21%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ian Book,,,QB,4000,NO,DAL,21.5,DAL by 4.5,11%,-5%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben DiNucci,,,QB,4000,DAL,@NO,26.0,DAL by 4.5,7%,-19%,10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Adams,,,RB,4000,NO,DAL,21.5,DAL by 4.5,11%,-5%,-12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rico Dowdle,,O,RB,4000,DAL,@NO,26.0,DAL by 4.5,7%,-19%,-24%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sewo Olonilua,,O,RB,4000,DAL,@NO,26.0,DAL by 4.5,7%,-19%,-24%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JaQuan Hardy,,,RB,4000,DAL,@NO,26.0,DAL by 4.5,7%,-19%,-24%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shane Buechele,,,QB,4000,KC,DEN,28.3,KC by 9.5,-5%,-6%,-12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Rypien,,,QB,4000,DEN,@KC,18.8,KC by 9.5,7%,-1%,12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elijah McGuire,,,RB,4000,KC,DEN,28.3,KC by 9.5,-5%,-6%,-11%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LeVante Bellamy,,,RB,4000,DEN,@KC,18.8,KC by 9.5,7%,-1%,-6%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrian Killins,,,RB,4000,DEN,@KC,18.8,KC by 9.5,7%,-1%,-6%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jarrett Stidham,,,QB,4000,NE,@BUF,20.3,BUF by 3,-24%,-14%,-38%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Garrett Gilbert,,,QB,4000,NE,@BUF,20.3,BUF by 3,-24%,-14%,-38%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taiwan Jones,,,RB,4000,BUF,NE,23.3,BUF by 3,-15%,3%,7%,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0
Christian Wade,,,RB,4000,BUF,NE,23.3,BUF by 3,-15%,3%,7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Williams,,,RB,4000,BUF,NE,23.3,BUF by 3,-15%,3%,7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davis Webb,,,QB,4000,BUF,NE,23.3,BUF by 3,-15%,3%,-21%,0.0,0.0,0,0.0,0.0,2.0,2.0,0,0.0,-1.5,0.0,0.0,0,0.0,0.0,0,-0.3,-0.3,-0.3,-0.3,-0.3,0.0,0.0,0.0,0.0
DeVante Parker,10,,WR,3900,MIA,NYG,22.3,MIA by 4,3%,13%,-4%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,8.6,5.9,0.4,7.6,10,14.1,12.7,12.7,8.5,17.0,11.3,2.9,11.2,2.9
Dan Arnold,,O,TE,3900,JAX,@LAR,17.5,LAR by 12.5,5%,-8%,7%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.7,4.6,0,0.4,8.0,0,5.2,7.0,7.0,2.0,12.0,0.0,0.0,0.0,0.0
Tyler Higbee,5,,TE,3800,LAR,JAX,30.0,LAR by 12.5,3%,3%,4%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.7,5.1,5.2,1.5,6.2,8,7.5,8.3,8.3,4.2,12.5,10.6,2.8,9.8,2.6
Gerald Everett,0,,TE,3800,SEA,SF,21.3,SF by 3,-12%,-1%,-34%,0.0,0.0,0,0.0,0.0,0.0,0.2,0,0.0,3.5,7.0,4.2,4.9,0.4,7.2,9,11.9,7.8,7.8,2.8,12.7,8.3,2.2,2.7,0.7
Olamide Zaccheaus,,,WR,3800,ATL,TB,19.5,TB by 11,5%,-28%,-1%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.7,3.3,3.8,0.5,6.2,6,3.7,5.4,5.4,-0.6,11.4,6.9,1.8,7.6,2.0
Will Fuller V,,O,WR,3800,MIA,NYG,22.3,MIA by 4,3%,13%,-4%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,4.0,0,0.0,3.3,0,4.3,4.3,4.3,0.5,8.1,0.0,0.0,0.0,0.0
Tyler Conklin,1,,TE,3700,MIN,@DET,26.8,MIN by 7,3%,19%,-3%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.7,5.0,4.4,0.9,7.5,7,9.0,9.0,9.0,3.9,14.2,8.9,2.4,12.6,3.4
Tajae Sharpe,,,WR,3700,ATL,TB,19.5,TB by 11,5%,-28%,-1%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.7,2.5,3.7,0.1,7.9,6,3.1,3.8,3.8,0.5,7.2,5.8,1.6,4.0,1.1
Mecole Hardman,,,WR,3700,KC,DEN,28.3,KC by 9.5,-5%,-6%,-6%,0.0,0.0,0,0.0,0.0,0.3,0.5,0.2,0.1,7.2,4.0,5.4,3.8,1.1,7.2,7,4.8,8.4,8.4,4.4,12.4,7.7,2.1,2.2,0.6
Nelson Agholor,,,WR,3700,NE,@BUF,20.3,BUF by 3,-24%,-14%,-29%,0.0,0.0,0,0.0,0.0,0.0,0.2,0,0.0,2.5,4.0,4.4,4.3,0.6,7.8,7,8.0,7.7,7.7,2.3,13.0,8.2,2.2,0.6,0.2
Bryan Edwards,,,WR,3600,LV,WAS,26.0,LV by 2.5,13%,-18%,9%,0.0,0.0,0,0.0,0.0,0.3,0.1,0,0.0,0.0,1.7,3.5,3.4,0.4,11.4,5,6.7,7.1,7.1,1.1,13.2,7.0,1.9,6.0,1.7
Cole Kmet,3,,TE,3600,CHI,ARI,18.8,ARI by 8,-14%,1%,-39%,0.0,0.0,0,0.0,0.0,0.0,0.1,0,0.1,0.0,7.0,5.2,6.2,0.5,6.3,10,10.5,6.6,6.6,1.6,11.7,9.5,2.6,7.1,2.0
DeAndre Carter,,,WR,3600,WAS,@LV,23.5,LV by 2.5,-1%,12%,-9%,0.0,0.0,0,0.0,0.0,1.0,0.5,0.1,0.1,7.5,4.7,2.8,4.1,0.4,8.4,7,11.2,6.6,6.6,0.7,12.5,7.4,2.1,1.6,0.4
Quez Watkins,,,WR,3600,PHI,@NYJ,26.0,PHI by 6.5,13%,14%,-3%,0.0,0.0,0,0.0,0.0,0.3,0.1,0,0.0,3.0,4.0,3.6,3.9,0.7,10.0,7,4.0,6.4,6.4,2.3,10.4,7.6,2.1,9.0,2.5
Devin Duvernay,,,WR,3600,BAL,@PIT,24.0,BAL by 4,-1%,18%,4%,0.0,0.0,0,0.0,0.0,0.7,0.4,0.4,0.0,10.3,4.0,3.0,2.4,0.5,6.2,5,6.3,5.5,5.5,2.0,9.1,3.9,1.1,4.1,1.1
Marquise Goodwin,,Q,WR,3600,CHI,ARI,18.8,ARI by 8,-14%,1%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,-0.5,4.3,3.0,0.0,0.1,8.4,0,9.8,4.8,4.8,-1.9,11.5,0.0,0.0,0.0,0.0
Deonte Harris,,,WR,3600,NO,DAL,21.5,DAL by 4.5,11%,-5%,6%,0.0,0.0,0,0.0,0.0,0.3,0.3,0.6,0.1,9.7,4.7,4.5,3.9,0.4,9.5,8,5.3,8.4,8.4,3.5,13.2,8.0,2.2,19.9,5.5
Quintez Cephus,,O,WR,3500,DET,MIN,19.8,MIN by 7,5%,19%,20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.6,0.0,0.6,8.9,0,7.0,9.9,9.9,4.2,15.5,0.0,0.0,0.0,0.0
Evan Engram,4,,TE,3500,NYG,@MIA,18.3,MIA by 4,11%,-7%,9%,0.0,0.0,0,0.0,0.0,0.0,0.1,0.1,0.1,-3.0,4.7,5.2,5.8,0.4,5.8,10,7.6,7.7,7.7,4.3,11.1,8.6,2.5,10.1,2.9
Zach Pascal,,,WR,3500,IND,@HOU,27.3,IND by 9,3%,20%,1%,0.0,0.0,0,0.0,0.0,0.3,0.1,0,0.0,9.0,3.3,5.0,3.7,0.9,5.7,6,2.0,7.1,7.1,1.2,13.0,6.7,1.9,2.8,0.8
James Washington,,,WR,3500,PIT,BAL,20.0,BAL by 4,17%,-25%,-4%,0.0,0.0,0,0.0,0.0,0.0,0.2,0.1,0.0,6.5,3.7,2.9,3.5,0.5,6.3,6,4.7,4.3,4.3,0.6,7.9,4.8,1.4,0.0,0.0
Chris Conley,,,WR,3500,HOU,IND,18.3,IND by 9,3%,1%,15%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.7,2.0,2.1,0.1,10.6,4,4.5,3.8,3.8,-1.1,8.8,4.1,1.2,0.0,0.0
Cedrick Wilson,,Q,WR,3500,DAL,@NO,26.0,DAL by 4.5,7%,-19%,5%,0.0,0.2,0.0,0.0,28.5,0.0,0.2,0.0,0.0,5.5,5.7,4.0,0.0,0.6,9.5,0,9.3,8.8,8.8,2.7,14.9,0.0,0.0,0.0,0.0
K.J. Osborn,,,WR,3400,MIN,@DET,26.8,MIN by 7,3%,19%,-4%,0.0,0.0,0,0.0,0.0,0.0,0.1,0,0.0,10.0,2.3,4.3,3.4,0.2,7.8,5,1.5,7.3,7.3,0.0,14.6,7.0,2.1,14.7,4.3
Ricky Seals-Jones,,Q,TE,3400,WAS,@LV,23.5,LV by 2.5,-1%,12%,38%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.8,0.0,1.2,6.8,0,6.8,6.4,6.4,1.2,11.7,0.0,0.0,0.0,0.0
Josh Reynolds,5,,WR,3400,DET,MIN,19.8,MIN by 7,5%,19%,20%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.7,3.0,3.5,0.1,7.6,6,5.3,5.0,5.0,-1.5,11.5,7.2,2.1,10.9,3.2
John Ross III,,,WR,3400,NYG,@MIA,18.3,MIA by 4,11%,-7%,26%,0.0,0.0,0,0.0,0.0,0.3,0.1,0,0.0,16.0,0.7,2.3,3.1,0.1,12.1,5,2.1,4.9,4.9,-0.7,10.6,4.6,1.4,0.0,0.0
Jack Doyle,1,,TE,3300,IND,@HOU,27.3,IND by 9,3%,20%,15%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.7,3.3,4,0.6,7.1,6,10.7,6.1,6.1,0.3,12.0,7.2,2.2,2.3,0.7
Adam Humphries,,,WR,3300,WAS,@LV,23.5,LV by 2.5,-1%,12%,-9%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.7,3.1,3.1,0.4,7.9,5,3.3,4.7,4.7,1.2,8.2,4.5,1.4,7.8,2.4
Tyler Johnson,,,WR,3300,TB,@ATL,30.5,TB by 11,0%,11%,3%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,2.8,3.2,0.5,7.3,5,2.8,3.8,3.8,-0.2,7.7,5.6,1.7,1.5,0.5
Ray-Ray McCloud III,,,WR,3300,PIT,BAL,20.0,BAL by 4,17%,-25%,-4%,0.0,0.0,0,0.0,0.0,0.3,0.2,0.2,0.1,7.5,5.0,2.4,2.2,0.1,5.9,4,6.7,3.4,3.4,-1.3,8.0,3.2,1.0,1.7,0.5
Gabriel Davis,,,WR,3300,BUF,NE,23.3,BUF by 3,-15%,3%,-11%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.3,2.5,2.2,0.5,11.6,4,9.3,5.7,5.7,0.0,11.4,4.1,1.2,11.0,3.3
Adam Trautman,,O,TE,3300,NO,DAL,21.5,DAL by 4.5,11%,-5%,7%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,4.0,0,0.7,6.0,0,11.2,5.4,5.4,0.3,10.5,0.0,0.0,0.0,0.0
C.J. Uzomah,1,,TE,3200,CIN,LAC,26.8,CIN by 3,-13%,29%,35%,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.7,3.1,3.6,0.2,9.7,6,4.4,8.5,8.5,-0.3,17.3,6.6,2.1,5.0,1.6
Freddie Swain,,,WR,3200,SEA,SF,21.3,SF by 3,-12%,-1%,-4%,0.0,0.0,0,0.0,0.0,0.0,0.4,0.6,0.0,7.3,2.0,2.7,2.6,0.4,6.7,6,3.4,5.3,5.3,-1.4,12.0,4.9,1.5,4.8,1.5
